business_id,county,sector,business_age_months,employees,monthly_revenue_kes,monthly_expenses_kes,total_assets_kes,total_liabilities_kes,loan_amount_kes,mpesa_volume_kes,expense_ratio,debt_to_asset_ratio,age_risk_factor,mpesa_dependency,distress_label
MSME_00154,Kakamega,Manufacturing,23,1,90629.58,60271.48,379433.07,41583.21,0.0,53068.15,0.6650236597845893,0.10959271527725488,0.041666666666666664,0.5855435328781963,0
MSME_00155,Mombasa,Construction,62,3,168398.99,135305.49,6747333.44,1335572.1,38611.8,155646.95,0.8034768291850849,0.19794069967576708,0.015873015873015872,0.9242693541727646,0
MSME_00156,Kakamega,Digital Commerce,88,50,2189052.87,1495813.74,442126.45,245773.53,32612.37,1462245.28,0.683315180361459,0.5558884208614506,0.011235955056179775,0.6679804914988227,0
MSME_00157,Nairobi,Agriculture,37,2,230654.26,171119.33,62500.8,17045.01,66341.02,180131.07,0.7418834931403688,0.2727123058855905,0.02631578947368421,0.7809536621883238,0
MSME_00158,Nairobi,Food Services,99,3,768556.99,525674.37,542131.25,116916.84,44875.31,453153.2,0.6839748943342584,0.21566110483189294,0.01,0.5896148448082623,0
MSME_00159,Nyeri,Services,44,2,127497.1,138681.77,2014503.13,724274.74,34243.99,70090.62,1.0877163659693752,0.3595300348180473,0.022222222222222223,0.5497385451234175,1
MSME_00160,Meru,Food Services,104,10,233180.01,233773.99,5368945.45,1239305.93,86192.1,174411.02,1.0025430029658076,0.23082851385116718,0.009523809523809525,0.7479640816376942,0
MSME_00161,Nairobi,Manufacturing,86,15,115135.19,104601.47,123810.77,18286.6,0.0,86301.6,0.9085020965171767,0.1476967819779977,0.011494252873563218,0.7495610198669941,0
MSME_00162,Kakamega,Digital Commerce,91,10,1949577.45,1410390.36,1970741.4,644603.1,0.0,1299167.32,0.7234334991751679,0.32708643199638876,0.010869565217391304,0.6663837097706943,0
MSME_00163,Nakuru,Digital Commerce,35,50,67131.53,59117.69,2130308.56,493138.21,0.0,42983.13,0.8806116796134453,0.23148664365943136,0.027777777777777776,0.6402727559947465,1
MSME_00164,Mombasa,Transport,65,1,76881.9,68152.6,3477008.54,2571305.51,0.0,51386.18,0.8864467911590225,0.7395163805043802,0.015151515151515152,0.6683694293529511,1
MSME_00165,Machakos,Food Services,99,10,295534.45,273287.22,29571.37,4439.42,0.0,253514.04,0.9247189127395714,0.15012053481002707,0.01,0.8578126245091747,0
MSME_00166,Meru,Transport,101,5,163975.6,103804.23,5326450.06,3717620.26,167916.26,108384.7,0.6330429463716164,0.6979544575032668,0.00980392156862745,0.6609766271528986,1
MSME_00167,Kisumu,Transport,47,1,87189.4,98968.35,1238092.45,502959.06,0.0,79744.97,1.1350831054795025,0.4062367505457686,0.020833333333333332,0.9146072274011818,1
MSME_00168,Kisumu,Manufacturing,78,25,348145.98,298009.98,1264739.28,809758.24,43362.21,191770.33,0.8559889848821897,0.6402565434224962,0.012658227848101266,0.5508315194921409,1
MSME_00169,Nyeri,Food Services,3,1,127880.67,141895.43,2537775.24,360748.68,100517.06,117549.11,1.1095838050910658,0.1421514924420602,0.25,0.9192021812039208,1
MSME_00170,Meru,Construction,1,3,126982.34,76874.41,65787.58,55035.47,0.0,102893.36,0.6053897306528557,0.8365505077020966,0.5,0.8102902317737114,1
MSME_00171,Nyeri,Digital Commerce,5,1,167809.1,123533.86,2465730.16,1760286.14,0.0,109907.9,0.7361527107128831,0.7139002696465903,0.16666666666666666,0.6549540224336914,0
MSME_00172,Nyeri,Agriculture,90,2,23526.42,15461.51,12608739.97,2674496.04,0.0,11835.79,0.6571698044239446,0.2121144407965421,0.01098901098901099,0.5030636593387631,0
MSME_00173,Mombasa,Construction,119,5,27085.29,27716.08,141155.84,38821.74,0.0,23322.99,1.0232512462947123,0.2750255673051338,0.008333333333333333,0.861062552309674,0
MSME_00174,Nairobi,Construction,14,3,395100.57,306625.22,675175.18,415365.74,260966.57,369892.11,0.7760668225135121,0.6151960811176721,0.06666666666666667,0.936194989050537,1
MSME_00175,Mombasa,Construction,103,2,67713.33,71929.9,762953.66,638783.02,45906.72,63792.57,1.0622552124491225,0.8372489919650009,0.009615384615384616,0.9420837509578843,1
MSME_00176,Thika,Digital Commerce,27,2,116663.46,123408.0,1118773.44,510905.69,166838.57,80559.89,1.0578028647284698,0.4566655008671811,0.03571428571428571,0.6905264036708351,1
MSME_00177,Kakamega,Transport,9,10,668264.03,646403.2,1216206.86,594124.64,0.0,355334.01,0.967285689032688,0.4885058381385563,0.1,0.531726177561618,0
MSME_00178,Machakos,Transport,79,1,122043.47,117915.96,325855.64,94576.41,100517.53,78252.96,0.9661720846507835,0.29023932119351625,0.0125,0.6411839880987644,0
MSME_00179,Machakos,Food Services,15,2,108002.67,106392.12,765236.78,310998.89,11320.35,69055.08,0.9850787477869964,0.4064081755085328,0.0625,0.6393771619057019,1
MSME_00180,Thika,Food Services,90,15,326464.86,316857.03,5914028.55,1944616.34,0.0,178273.18,0.9705671214748153,0.32881410611145834,0.01098901098901099,0.5460699014592215,1
MSME_00181,Mombasa,Construction,42,10,73257.44,59543.62,1187526.65,451802.73,0.0,53926.45,0.8127885333075616,0.3804565982105764,0.023255813953488372,0.7361124533910358,0
MSME_00182,Meru,Manufacturing,77,2,443711.22,432864.79,1134722.64,132170.34,9937.94,342571.82,0.975553005955076,0.11647799987669245,0.01282051282051282,0.7720585653467016,0
MSME_00183,Kakamega,Retail,51,5,319834.17,349762.28,309447.21,41109.63,0.0,264812.65,1.0935704162866142,0.13284817514375022,0.019230769230769232,0.827966011367668,1
MSME_00184,Nakuru,Construction,63,10,830956.89,650568.96,3638088.72,2344927.27,24308.09,434554.05,0.7829144747635767,0.64454904921916,0.015625,0.5229555615628128,1
MSME_00185,Eldoret,Construction,96,15,66813.27,74810.08,562245.47,362893.55,0.0,41686.72,1.1196721897881994,0.6454349993517967,0.010309278350515464,0.6239194112275716,1
MSME_00186,Nairobi,Digital Commerce,103,2,522810.66,317591.73,62307.43,22691.4,0.0,344972.21,0.6074687201888344,0.36417865126757326,0.009615384615384616,0.659840314196512,0
MSME_00187,Meru,Digital Commerce,113,1,231907.09,183669.35,1207715.82,976281.14,54293.94,209066.24,0.7919919913100056,0.80836925000349,0.008771929824561403,0.9015047297401311,0
MSME_00188,Kakamega,Retail,52,1,35405.9,23815.92,1703712.06,533073.94,14104.25,32064.52,0.6726349948738805,0.3128895073446229,0.018867924528301886,0.9056008857030692,0
MSME_00189,Nairobi,Digital Commerce,96,1,9935.04,6652.91,509627.12,212324.84,25193.57,6129.79,0.6695735926989022,0.4166270102991962,0.010309278350515464,0.6169248513492296,0
MSME_00190,Nyeri,Retail,4,3,59992.4,62901.2,50081.98,34311.19,0.0,43152.47,1.0484686648864707,0.6850868298971028,0.2,0.7192869548983721,1
MSME_00191,Meru,Transport,94,1,178500.7,197261.58,191100.71,132787.19,244390.55,123369.04,1.105096366029007,0.6948508728676474,0.010526315789473684,0.6911364989801216,1
MSME_00192,Kisumu,Manufacturing,101,3,206353.9,212083.74,635300.12,501208.98,44025.84,152086.62,1.0277620739803126,0.7889313653342843,0.00980392156862745,0.7370148225217816,1
MSME_00193,Mombasa,Digital Commerce,23,2,125607.71,142833.38,456567.01,56270.62,0.0,78976.06,1.1371295828131665,0.12324696160819502,0.041666666666666664,0.6287466848437501,1
MSME_00194,Kakamega,Retail,103,1,126737.16,91121.6,1239236.04,306099.91,0.0,89769.8,0.7189752478653627,0.24700674699006733,0.009615384615384616,0.7083091627651845,0
MSME_00195,Machakos,Construction,109,10,117478.02,79584.3,1483644.02,908668.78,22072.32,66424.03,0.6774341495187821,0.6124570013385008,0.00909090909090909,0.5654118497072924,0
MSME_00196,Nakuru,Food Services,15,2,373703.18,331245.67,432359.77,160215.16,144365.75,306174.16,0.8863847067485303,0.37055896630029594,0.0625,0.8192955187175053,1
MSME_00197,Nairobi,Digital Commerce,43,1,31688.54,33462.17,136110.38,18354.39,0.0,21116.71,1.0559373850172642,0.134848313197618,0.022727272727272728,0.6663621497819153,1
MSME_00198,Machakos,Construction,29,10,174257.59,108372.8,4171774.68,2374462.92,92652.4,129662.9,0.621907935786695,0.5691732015658137,0.03333333333333333,0.7440832615482542,0
MSME_00199,Thika,Digital Commerce,36,1,58527.31,67163.67,1429298.74,592385.1,32490.06,45187.21,1.1475415914110625,0.4144582717128319,0.02702702702702703,0.7720573172196498,0
MSME_00200,Thika,Transport,13,5,53823.15,50122.02,1632591.9,638793.84,41600.24,47172.58,0.9312180498902444,0.3912756450184244,0.07142857142857142,0.8764203429129861,0
MSME_00201,Nakuru,Transport,32,5,432021.47,491821.02,1156575.92,360263.48,24279.13,231905.55,1.1384153699227728,0.3114911544318211,0.030303030303030304,0.5367904822172791,1
MSME_00202,Thika,Construction,71,2,49848.16,39918.15,2722068.17,285268.16,73711.77,35752.75,0.8007787894520189,0.10479827740747674,0.013888888888888888,0.7172187053904218,0
MSME_00203,Mombasa,Digital Commerce,59,10,115899.85,98736.6,461706.6,113528.12,0.0,104580.19,0.8519057452986756,0.24588748376678227,0.016666666666666666,0.9023246162560499,1
MSME_00204,Thika,Services,115,2,944582.59,957616.69,1970882.7,944817.99,14877.5,612475.74,1.0137977201149555,0.47938799737396987,0.008620689655172414,0.6484081943451929,1
MSME_00205,Mombasa,Food Services,86,2,308068.35,319154.27,1626923.53,521574.05,381239.13,215659.17,1.0359818982316809,0.3205889642588399,0.011494252873563218,0.7000344889876258,0
MSME_00206,Thika,Manufacturing,28,1,84544.19,61562.39,1563601.36,1250116.4,39215.47,45508.74,0.7281595795100821,0.7995104330745573,0.034482758620689655,0.5382771036412597,1
MSME_00207,Meru,Manufacturing,66,1,91823.81,102052.12,173937.0,37292.05,0.0,76930.26,1.1113785043497504,0.21439852131219173,0.014925373134328358,0.8377938380705606,1
MSME_00208,Nyeri,Retail,42,25,39057.77,42068.45,861946.16,689791.58,0.0,21023.22,1.077055165843676,0.8002713066541108,0.023255813953488372,0.5382458280176258,1
MSME_00209,Nakuru,Food Services,45,2,489258.0,298453.7,1160620.81,491941.49,89026.04,383548.98,0.6100116707101965,0.42386028399724796,0.021739130434782608,0.783938527446608,0
MSME_00210,Nairobi,Agriculture,62,2,366352.7,245717.32,6167377.11,1977706.7,0.0,244873.92,0.6707106274619309,0.32067219890301163,0.015873015873015872,0.6684084806568079,1
MSME_00211,Meru,Manufacturing,57,2,264766.15,231102.04,822266.19,282393.74,31723.35,172673.01,0.8728501251004892,0.3434330634060688,0.017241379310344827,0.6521693117896235,1
MSME_00212,Nairobi,Services,117,3,295620.83,252319.93,2672062.73,972782.16,17882.32,225699.6,0.8535226576467644,0.36405649651178046,0.00847457627118644,0.7634740641447216,0
MSME_00213,Eldoret,Retail,6,1,61419.05,60781.21,122545.51,61916.26,7951.53,46399.09,0.989598836210651,0.5052470282507434,0.14285714285714285,0.7554388184314405,1
MSME_00214,Nyeri,Transport,28,2,28341.65,18403.4,308716.13,118270.96,3848.48,19341.87,0.6493182535860267,0.38310462396433914,0.034482758620689655,0.6824298363067673,0
MSME_00215,Kakamega,Manufacturing,28,5,233407.34,222827.08,1235415.42,763196.5,0.0,145939.12,0.9546663156937751,0.6177645752838545,0.034482758620689655,0.6252523795850654,1
MSME_00216,Kakamega,Agriculture,108,1,324019.14,304255.09,1222571.8,538106.67,175599.96,236104.95,0.9390005510151314,0.4401428446633199,0.009174311926605505,0.7286736867652733,1
MSME_00217,Thika,Transport,44,1,664670.48,484206.32,308641.0,196701.53,0.0,412226.09,0.7284896893725604,0.6373129062149675,0.022222222222222223,0.6201952429191034,0
MSME_00218,Kisumu,Services,84,1,109000.72,97917.16,2296513.81,1340110.27,29870.45,59534.95,0.8983083936657147,0.5835408786238134,0.011764705882352941,0.5461835831581373,1
MSME_00219,Machakos,Transport,30,2,94206.9,68037.54,596584.39,176328.38,0.0,80982.0,0.7222063117848927,0.29556268550257325,0.03225806451612903,0.8596094382742849,0
MSME_00220,Nyeri,Services,62,15,104897.59,71415.08,580144.95,435235.55,0.0,85600.57,0.6808011432756151,0.7502173375510077,0.015873015873015872,0.8160316549536082,0
MSME_00221,Meru,Digital Commerce,75,1,260600.49,238507.88,663905.17,490748.86,22377.4,140192.1,0.9152207072952653,0.7391840627117533,0.013157894736842105,0.53795586510269,1
MSME_00222,Nairobi,Services,119,1,100499.77,114329.63,3635840.71,3240204.43,24344.2,57603.71,1.1375995427696723,0.8911841296853378,0.008333333333333333,0.5731668523534695,1
MSME_00223,Machakos,Food Services,92,2,126470.06,92362.77,2694555.92,646801.49,0.0,68935.67,0.7303075502016034,0.24004001741406897,0.010752688172043012,0.5450707062943886,0
MSME_00224,Nakuru,Food Services,89,5,305912.04,243333.11,6988423.53,5438884.4,18099.79,261805.52,0.7954322901697816,0.778270463772183,0.011111111111111112,0.8558168033634657,1
MSME_00225,Nyeri,Construction,103,3,71265.23,52815.75,1412077.14,1126251.18,27119.57,60418.08,0.7411048683226263,0.797584176184471,0.009615384615384616,0.8477799372858646,0
MSME_00226,Nyeri,Manufacturing,62,2,535605.94,399858.17,7400741.71,4542067.08,34969.08,366148.56,0.7465515103295712,0.6137312507652357,0.015873015873015872,0.68361429372069,0
MSME_00227,Nakuru,Agriculture,97,5,250970.08,206374.12,970658.5,490287.2,2412.07,218251.2,0.8223023943635259,0.5051073007578868,0.01020408163265306,0.8696268908752356,0
MSME_00228,Machakos,Food Services,1,3,20793.16,20502.48,626738.55,542635.03,4831.3,19509.84,0.9859729847226336,0.8658062667339248,0.5,0.9382365048648275,1
MSME_00229,Nairobi,Services,27,15,79590.16,49452.75,431161.54,378626.03,0.0,74552.91,0.6213347060150901,0.8781514971128986,0.03571428571428571,0.9366983720302606,1
MSME_00230,Eldoret,Retail,62,10,17600.04,19825.01,590398.59,362125.68,109833.85,16568.43,1.1263544654179525,0.6133569300073531,0.015873015873015872,0.9413324439919459,1
MSME_00231,Nakuru,Transport,116,1,109460.67,68462.61,626178.02,242736.59,0.0,96420.96,0.6254482505154544,0.3876472737780323,0.008547008547008548,0.8808650553202779,0
MSME_00232,Nakuru,Retail,77,1,80958.25,87814.54,320359.22,241465.04,0.0,48384.26,1.084675809126196,0.7537297858017454,0.01282051282051282,0.5976372063723416,1
MSME_00233,Kisumu,Transport,105,1,307077.29,335300.14,359055.52,61543.69,265135.65,161472.94,1.0919044130407267,0.17140390599229335,0.009433962264150943,0.5258363917553404,1
MSME_00234,Nairobi,Retail,3,2,55214.54,49056.41,1512169.71,502760.92,26371.67,47774.21,0.8884529608874604,0.33247629826132524,0.25,0.8652312374378662,0
MSME_00235,Eldoret,Transport,103,50,196365.89,132615.36,406065.66,360766.37,21197.08,125447.31,0.6753448099116912,0.8884412475528033,0.009615384615384616,0.6388414564186456,1
MSME_00236,Machakos,Food Services,70,2,235354.37,214367.89,94801.55,71240.21,0.0,153448.51,0.9108264238882674,0.7514587951484428,0.014084507042253521,0.6519864407597754,0
MSME_00237,Kakamega,Retail,72,1,172334.88,162985.31,89188.2,75958.56,0.0,91828.3,0.9457421751059616,0.8516564785870935,0.0136986301369863,0.53284493049271,1
MSME_00238,Thika,Manufacturing,27,5,416700.74,446606.28,58873.83,33901.65,0.0,342369.7,1.0717648551215553,0.5758258665035636,0.03571428571428571,0.8216181194731753,1
MSME_00239,Nairobi,Services,9,2,1054195.9,951930.95,133120.09,56727.52,0.0,731444.15,0.9029916043198382,0.42613473191963797,0.1,0.6938401640149009,0
MSME_00240,Eldoret,Manufacturing,62,1,149035.82,123087.22,172832.5,152741.08,15946.41,88217.2,0.8258846370984029,0.883746958778246,0.015873015873015872,0.591915474310308,1
MSME_00241,Thika,Agriculture,37,2,199821.45,212022.58,226652.48,78770.91,189333.8,158579.79,1.0610548514443696,0.3475389391771086,0.02631578947368421,0.793603471481808,1
MSME_00242,Meru,Agriculture,97,2,55255.49,62964.93,1028116.36,725779.65,28068.1,51992.53,1.139502889162884,0.7059307412142132,0.01020408163265306,0.9409307395384687,1
MSME_00243,Meru,Digital Commerce,51,5,48073.03,45900.45,158514.78,86638.72,60366.45,34818.34,0.9547868152513945,0.5465621151408396,0.019230769230769232,0.7242650553739721,1
MSME_00244,Eldoret,Construction,106,1,374680.77,404997.27,241999.57,68438.86,267699.28,289578.25,1.0809099946335794,0.2828045405017021,0.009345794392523364,0.7728645298115251,0
MSME_00245,Kisumu,Agriculture,44,1,328248.26,305042.52,80968.58,9229.34,29236.36,188180.07,0.9293014704739929,0.11398527693980876,0.022222222222222223,0.573284064676947,1
MSME_00246,Thika,Retail,24,2,47590.1,46608.95,330220.71,134403.55,14743.11,27242.04,0.9793627379909269,0.40701003577263284,0.04,0.5724187925893708,1
MSME_00247,Machakos,Transport,79,1,36018.19,35243.51,1738732.05,935695.72,18272.32,25436.36,0.9784648127845185,0.5381480038008134,0.0125,0.7061891175231869,1
MSME_00248,Eldoret,Construction,59,3,69651.76,68790.37,709243.04,174865.52,36164.63,61303.45,0.9876187246564242,0.2465519766651828,0.016666666666666666,0.8801295167628677,0
MSME_00249,Machakos,Services,118,2,115684.51,89835.66,804829.6,347399.79,30577.42,105170.81,0.7765506674085632,0.4316433669395771,0.008403361344537815,0.9091096196922156,0
MSME_00250,Nairobi,Services,32,2,88510.25,81129.71,727708.04,430913.73,29320.59,69815.85,0.9166033696281547,0.5921511295228653,0.030303030303030304,0.7887793924501123,1
MSME_00251,Machakos,Agriculture,96,25,156453.62,144997.24,156094.47,104885.88,0.0,103608.89,0.9267686694071418,0.6719341695181802,0.010309278350515464,0.6622296612270063,1
MSME_00252,Mombasa,Food Services,88,3,333388.09,257805.47,446633.22,63508.57,42036.43,279218.42,0.7732870622730935,0.1421936948763129,0.011235955056179775,0.8375151688377084,0
MSME_00253,Nyeri,Manufacturing,105,1,211526.25,167617.38,950905.95,600349.39,20854.53,133552.0,0.7924150670894649,0.6313439921750493,0.009433962264150943,0.6313701898927916,0
MSME_00254,Mombasa,Manufacturing,52,3,227776.69,232158.14,2334873.5,339336.15,36786.82,136392.43,1.0192312513135067,0.1453337856060358,0.018867924528301886,0.5987962649019752,0
MSME_00255,Kisumu,Food Services,113,5,11481.17,10568.4,1128416.18,138285.59,15867.54,9850.18,0.9204183529768327,0.12254828484621265,0.008771929824561403,0.8578674588514192,0
MSME_00256,Eldoret,Manufacturing,62,5,26531.74,18096.4,2098495.81,465718.38,0.0,22236.07,0.6820403772848187,0.22192951534674957,0.015873015873015872,0.8380615797689948,0
MSME_00257,Kakamega,Retail,113,1,60086.66,63733.94,198097.81,123398.15,2210.1,53894.57,1.0606826759437795,0.6229121214811941,0.008771929824561403,0.8969324150749088,0
MSME_00258,Nyeri,Digital Commerce,58,50,70870.27,76944.76,120089.43,17083.58,13361.97,53820.14,1.0856974906756995,0.14225596494241882,0.01694915254237288,0.7594070206446137,0
MSME_00259,Meru,Food Services,52,2,308608.21,264285.17,89062.63,10395.12,96647.93,278834.17,0.8563748632129287,0.1167156559866244,0.018867924528301886,0.9035186279761384,0
MSME_00260,Eldoret,Digital Commerce,12,1,55331.55,39556.47,1944430.8,377934.37,77236.03,28325.07,0.7148860842307104,0.1943675113727311,0.07692307692307693,0.511906102285183,0
MSME_00261,Nairobi,Retail,39,1,259607.89,291068.1,129619.98,111444.25,0.0,159443.93,1.1211792477522629,0.8597701544919658,0.025,0.6141697612897616,1
MSME_00262,Kisumu,Construction,2,1,60772.6,65953.36,2607874.9,2153640.99,0.0,52386.26,1.0852304290020667,0.8258218843925819,0.3333333333333333,0.8619904037279346,1
MSME_00263,Eldoret,Services,3,10,40099.36,29449.37,427118.96,72256.9,20292.47,27694.47,0.7343916613217437,0.1691723795816051,0.25,0.6906289619345063,0
MSME_00264,Kisumu,Digital Commerce,113,1,42005.27,27411.65,5403251.83,1854453.02,7957.36,25527.66,0.6525609153109763,0.3432104841927229,0.008771929824561403,0.6077107060445976,0
